subject_number,condition,group,time_f1,time_f2,time_f3,time_f4,time_f5,time_f6,time_f7,time_f8,time_f9,time_f10,time_f11,time_f12,time_f13,time_f14,time_f15,time_f16,time_f17,time_f18,time_f19,time_f20,time_f21,time_f22,time_f23,time_f24,time_f25,time_f26,time_f27,time_f28,time_f29,time_f30,time_f31,time_f32,time_f33,time_f34,time_f35,time_f36,time_f37,time_f38,time_f39,time_f40,time_f41,time_f42,time_f43,time_f44,time_f45,time_f46,time_f47,time_f48,time_f49,time_f50,time_f51,time_f52,time_f53,time_f54,time_f55,time_f56,freq_f1,freq_f2,freq_f3,freq_f4,freq_f5,freq_f6,freq_f7,freq_f8,freq_f9,freq_f10,freq_f11,freq_f12,freq_f13,freq_f14,freq_f15,freq_f16,freq_f17,freq_f18,freq_f19,freq_f20,freq_f21,freq_f22,freq_f23,freq_f24,freq_f25,freq_f26,freq_f27,freq_f28,freq_f29,freq_f30,freq_f31,freq_f32,freq_f33,freq_f34,freq_f35,freq_f36,freq_f37,freq_f38,freq_f39,freq_f40,freq_f41,freq_f42,freq_f43,freq_f44,freq_f45,freq_f46,freq_f47,freq_f48,msc_f1,msc_f2,msc_f3,msc_f4,msc_f5,msc_f6,msc_f7,msc_f8,msc_f9,msc_f10,msc_f11,msc_f12,msc_f13,msc_f14,msc_f15,msc_f16,msc_f17,msc_f18,msc_f19,msc_f20,msc_f21,msc_f22,msc_f23,msc_f24,msc_f25,msc_f26,msc_f27,msc_f28
4,Curv_CCW,0,0.03544,0.03685,0.0001,1.3582,0.0,0.677,11.79881,0.0351,0.0365,0.0001,1.3323,0.0,0.649,11.09647,0.03549,0.03686,0.0001,1.35902,0.0,0.665,11.13162,0.03518,0.0366,0.0001,1.33975,0.002,0.655,11.22799,0.03518,0.03666,0.00011,1.34374,0.002,0.66,11.56402,0.03555,0.03695,0.0001,1.36536,0.002,0.691,11.23794,0.03444,0.03587,0.0001,1.28671,0.0,0.657,11.17801,0.03502,0.03646,0.0001,1.32898,0.0,0.674,11.383,257.12914,257.8125,371.09375,0.0,3e-05,0.06262,237.38245,234.375,121.09375,0.0,3e-05,0.1053,259.36615,261.71875,457.03125,0.0,2e-05,0.07791,243.04224,238.28125,449.21875,0.0,3e-05,0.08666,258.03989,261.71875,363.28125,0.0,3e-05,0.0634,238.93231,226.5625,82.03125,0.0,3e-05,0.08356,241.93944,234.375,93.75,0.0,2e-05,0.06007,250.20042,257.8125,78.125,0.0,3e-05,0.08763,0.38112,0.30823,0.34522,0.32327,0.35754,0.34295,0.36481,0.33427,0.35356,0.34792,0.3704,0.35219,0.32625,0.35687,0.34926,0.32844,0.32212,0.31694,0.34491,0.34119,0.36039,0.35275,0.33873,0.35963,0.33841,0.33966,0.33167,0.36192
4,Curv_CCW,0,0.03752,0.03893,0.00011,1.51573,0.0,0.676,11.94276,0.03725,0.03859,0.0001,1.48927,0.0,0.651,11.13333,0.03777,0.03897,9e-05,1.51898,0.0,0.662,10.67241,0.03698,0.03834,0.0001,1.47002,0.0,0.681,11.45059,0.03757,0.03893,0.0001,1.51583,0.002,0.69,11.64842,0.03746,0.03876,0.0001,1.50235,0.0,0.698,11.64694,0.037,0.03836,0.0001,1.47144,0.002,0.66,11.68628,0.03797,0.03935,0.00011,1.54808,0.0,0.671,11.45758,258.1814,261.71875,429.6875,0.0,3e-05,0.05736,248.23143,242.1875,429.6875,0.0,3e-05,0.07507,249.20667,238.28125,195.3125,0.0,2e-05,0.07411,247.73201,253.90625,66.40625,0.0,3e-05,0.08311,262.5353,265.625,492.1875,0.0,3e-05,0.07145,264.00524,265.625,417.96875,0.0,3e-05,0.05126,258.68738,261.71875,417.96875,0.0,3e-05,0.05857,245.31403,250.0,253.90625,0.0,2e-05,0.0706,0.34058,0.33412,0.35011,0.3049,0.33759,0.29947,0.36694,0.39418,0.35669,0.33602,0.34933,0.33242,0.3089,0.3612,0.34097,0.3431,0.32769,0.3346,0.34446,0.30832,0.38251,0.35054,0.33362,0.37151,0.33565,0.35922,0.34627,0.33178
4,Curv_CCW,0,0.03999,0.04132,0.00011,1.70775,0.0,0.668,11.67995,0.03929,0.04049,0.0001,1.63966,0.0,0.637,10.44493,0.04006,0.04125,0.0001,1.70169,0.0,0.686,11.10173,0.03933,0.04054,0.0001,1.64359,0.0,0.684,11.10254,0.03992,0.04122,0.00011,1.699,0.0,0.672,11.27081,0.0397,0.04098,0.0001,1.67897,0.0,0.668,11.4739,0.03946,0.04073,0.0001,1.65876,0.002,0.665,11.31888,0.04032,0.04167,0.00011,1.73625,0.0,0.673,11.97584,255.20764,253.90625,121.09375,0.0,3e-05,0.07298,236.64426,218.75,156.25,0.0,2e-05,0.06853,251.83525,253.90625,35.15625,0.0,2e-05,0.08373,257.50953,265.625,433.59375,0.0,2e-05,0.07214,244.27877,234.375,66.40625,0.0,3e-05,0.09448,256.44675,261.71875,62.5,0.0,3e-05,0.05206,253.07432,250.0,183.59375,0.0,2e-05,0.064,259.54537,273.4375,386.71875,0.0,3e-05,0.08335,0.35989,0.38515,0.34686,0.33415,0.34138,0.35029,0.32115,0.35811,0.33452,0.34935,0.31687,0.32919,0.34763,0.37817,0.34334,0.33044,0.32216,0.33365,0.3356,0.33197,0.33263,0.35373,0.32261,0.37003,0.3258,0.3424,0.325,0.35048
4,Curv_CCW,0,0.04252,0.0437,0.0001,1.90956,0.0,0.655,11.20131,0.04184,0.04301,0.0001,1.84946,0.0,0.642,10.82589,0.04271,0.04391,0.0001,1.92849,0.0,0.688,11.55979,0.04213,0.04327,0.0001,1.87233,0.0,0.668,11.33464,0.04273,0.04393,0.0001,1.9297,0.0,0.644,11.25306,0.04223,0.04336,0.0001,1.88014,0.0,0.649,11.09238,0.04234,0.0435,0.0001,1.89208,0.0,0.676,11.11733,0.04258,0.04385,0.00011,1.92257,0.0,0.654,11.75464,248.79489,246.09375,164.0625,0.0,3e-05,0.08082,243.82531,238.28125,156.25,0.0,2e-05,0.06692,251.75924,261.71875,66.40625,0.0,3e-05,0.09831,264.15293,265.625,425.78125,0.0,2e-05,0.05911,250.34829,246.09375,453.125,0.0,3e-05,0.05763,251.69993,242.1875,62.5,0.0,2e-05,0.05964,250.47897,242.1875,238.28125,0.0,2e-05,0.06136,263.0332,273.4375,429.6875,0.0,3e-05,0.0845,0.34228,0.35391,0.35565,0.34842,0.33192,0.39092,0.37429,0.34086,0.33452,0.36721,0.30301,0.31858,0.33306,0.33253,0.36528,0.33142,0.35806,0.32928,0.3346,0.36263,0.34687,0.32112,0.34785,0.34284,0.3368,0.32051,0.3424,0.36227
4,Curv_CCW,0,0.04516,0.04631,0.00011,2.14501,0.0,0.646,11.23918,0.0446,0.04571,0.0001,2.08915,0.0,0.653,11.49398,0.04474,0.04589,0.0001,2.10582,0.0,0.662,11.32527,0.04531,0.0465,0.00011,2.16251,0.0,0.669,11.64548,0.04523,0.04633,0.0001,2.14628,0.0,0.648,11.02554,0.04426,0.04537,0.0001,2.0587,0.0,0.652,11.154,0.04451,0.04563,0.0001,2.08178,0.0,0.686,11.2991,0.04506,0.04621,0.0001,2.1352,0.0,0.669,11.54201,245.51743,234.375,214.84375,0.0,3e-05,0.06347,251.70958,253.90625,101.5625,0.0,2e-05,0.0613,239.94794,226.5625,66.40625,0.0,3e-05,0.07951,248.55912,261.71875,54.6875,0.0,3e-05,0.06988,254.49412,250.0,453.125,0.0,2e-05,0.06985,252.0525,246.09375,74.21875,0.0,2e-05,0.06884,249.92518,246.09375,492.1875,0.0,3e-05,0.07876,252.63606,261.71875,355.46875,0.0,3e-05,0.09709,0.3566,0.35405,0.31284,0.33809,0.32423,0.33443,0.33708,0.32386,0.34335,0.34428,0.33749,0.33855,0.36992,0.34555,0.3328,0.32219,0.35156,0.33117,0.33323,0.3395,0.32895,0.31886,0.35157,0.33395,0.34358,0.3551,0.36693,0.35024
4,Curv_CCW,0,0.04726,0.0483,0.0001,2.33301,0.0,0.668,11.25297,0.04727,0.04836,0.0001,2.33855,0.0,0.658,11.35115,0.04751,0.04865,0.00011,2.36678,0.0,0.652,11.46849,0.04763,0.0487,0.0001,2.37194,0.0,0.657,11.23822,0.04764,0.04863,0.0001,2.36469,0.0,0.662,10.71025,0.04755,0.04867,0.00011,2.36831,0.0,0.646,11.32312,0.04697,0.04802,0.0001,2.3063,0.0,0.674,11.31191,0.04796,0.04899,0.0001,2.40045,0.0,0.684,11.31979,249.62236,242.1875,339.84375,0.0,3e-05,0.0766,262.43377,265.625,437.5,0.0,3e-05,0.06033,241.9093,238.28125,386.71875,0.0,3e-05,0.06813,241.91952,246.09375,54.6875,0.0,3e-05,0.07126,247.28188,250.0,179.6875,0.0,2e-05,0.08884,247.25986,238.28125,82.03125,0.0,3e-05,0.06262,250.90041,250.0,425.78125,0.0,2e-05,0.08354,255.51899,265.625,105.46875,0.0,3e-05,0.07662,0.31283,0.36707,0.33732,0.33348,0.34036,0.35182,0.35022,0.36503,0.35515,0.34274,0.35834,0.32087,0.33463,0.31196,0.35641,0.33814,0.35589,0.31417,0.35466,0.35842,0.35335,0.30529,0.35358,0.33411,0.35577,0.35763,0.35434,0.34499
4,Curv_CCW,0,0.04945,0.05044,0.0001,2.54457,0.0,0.678,11.04929,0.05008,0.05106,0.0001,2.60729,0.0,0.655,10.90724,0.05053,0.05157,0.00011,2.65922,0.0,0.663,11.62462,0.04963,0.05064,0.0001,2.56471,0.0,0.634,11.05583,0.04992,0.05089,0.0001,2.58967,0.0,0.681,11.03169,0.05055,0.05151,0.0001,2.65287,0.0,0.668,11.37546,0.04994,0.05089,0.0001,2.58947,0.0,0.687,11.02145,0.05086,0.0519,0.00011,2.69316,0.0,0.679,11.50136,247.36495,246.09375,101.5625,0.0,2e-05,0.08748,251.91949,242.1875,421.875,0.0,3e-05,0.06021,258.4422,265.625,265.625,0.0,3e-05,0.05231,246.44309,246.09375,257.8125,0.0,2e-05,0.0724,247.11274,246.09375,179.6875,0.0,2e-05,0.09932,254.77107,246.09375,183.59375,0.0,2e-05,0.06195,253.97507,261.71875,425.78125,0.0,2e-05,0.08771,241.63848,238.28125,19.53125,0.0,3e-05,0.10812,0.3327,0.31993,0.33548,0.34991,0.34102,0.37473,0.31793,0.34308,0.35447,0.33492,0.32397,0.30755,0.35194,0.33854,0.33886,0.35923,0.3608,0.3371,0.33722,0.31733,0.33471,0.34744,0.34436,0.36814,0.33779,0.31385,0.36042,0.34547
4,Curv_CCW,0,0.05248,0.05348,0.00011,2.86039,0.0,0.669,11.06315,0.05244,0.05339,0.0001,2.85091,0.0,0.658,10.99249,0.05252,0.05344,0.0001,2.8561,0.0,0.66,11.13228,0.05226,0.05326,0.00011,2.83709,0.0,0.651,11.47276,0.0529,0.05385,0.0001,2.89997,0.0,0.677,11.11355,0.05244,0.05337,0.0001,2.84824,0.0,0.652,11.15441,0.05296,0.05393,0.0001,2.9083,0.0,0.685,11.13013,0.05283,0.05388,0.00011,2.90255,0.0,0.671,11.8323,232.04623,218.75,105.46875,0.0,3e-05,0.08598,245.51748,242.1875,97.65625,0.0,2e-05,0.06749,256.43152,261.71875,265.625,0.0,2e-05,0.07956,248.01623,250.0,257.8125,0.0,3e-05,0.07511,248.59207,253.90625,398.4375,0.0,2e-05,0.10123,253.63496,253.90625,62.5,0.0,3e-05,0.06554,245.07879,250.0,66.40625,0.0,3e-05,0.10208,244.23321,242.1875,66.40625,0.0,3e-05,0.0809,0.32899,0.36915,0.35573,0.34394,0.35014,0.31643,0.35859,0.37609,0.38167,0.34055,0.36337,0.34974,0.3547,0.36595,0.32145,0.34836,0.32867,0.36221,0.34859,0.32723,0.34914,0.33776,0.36748,0.37155,0.32948,0.34188,0.34405,0.36498
4,Curv_CCW,0,0.0553,0.05622,0.0001,3.16094,0.0,0.682,11.34077,0.05492,0.05587,0.0001,3.12099,0.0,0.666,11.47716,0.0551,0.05599,0.0001,3.13455,0.0,0.656,11.01794,0.05528,0.05625,0.00011,3.16417,0.0,0.654,11.49108,0.0549,0.05582,0.0001,3.1162,0.0,0.673,11.45322,0.05475,0.05567,0.0001,3.09957,0.0,0.637,11.13439,0.05523,0.05611,0.0001,3.14827,0.0,0.659,11.14134,0.05536,0.0563,0.0001,3.16933,0.0,0.674,11.34275,244.01464,242.1875,42.96875,0.0,3e-05,0.0901,251.20498,250.0,140.625,0.0,3e-05,0.05653,258.00484,261.71875,394.53125,0.0,3e-05,0.0927,250.16245,253.90625,109.375,0.0,3e-05,0.08317,251.92734,250.0,242.1875,0.0,3e-05,0.09836,250.20901,253.90625,62.5,0.0,2e-05,0.06098,247.72151,253.90625,332.03125,0.0,2e-05,0.07404,252.65687,250.0,488.28125,0.0,3e-05,0.0669,0.33534,0.33916,0.37476,0.31219,0.37373,0.36063,0.36297,0.32328,0.33751,0.33175,0.33872,0.34399,0.33998,0.33516,0.33312,0.34064,0.35377,0.34925,0.35037,0.37205,0.32423,0.33968,0.34572,0.34948,0.33662,0.35626,0.33894,0.35142
4,Curv_CCW,0,0.05807,0.05898,0.00011,3.47859,0.0,0.7,11.55059,0.05756,0.05851,0.00011,3.42362,0.0,0.648,11.59601,0.05811,0.05891,9e-05,3.47079,0.0,0.643,10.63331,0.05813,0.05903,0.00011,3.48476,0.0,0.642,11.61962,0.05715,0.05808,0.00011,3.37316,0.0,0.67,11.63682,0.05728,0.05818,0.0001,3.38542,0.0,0.67,11.53691,0.05744,0.05829,0.0001,3.39766,0.0,0.665,11.23105,0.05795,0.05879,0.0001,3.45596,0.0,0.678,11.16159,246.27642,242.1875,74.21875,0.0,3e-05,0.08206,247.75801,253.90625,289.0625,0.0,3e-05,0.08325,242.57964,242.1875,109.375,0.0,2e-05,0.0968,245.90567,238.28125,195.3125,0.0,3e-05,0.0917,255.40193,250.0,234.375,0.0,3e-05,0.09376,257.06595,253.90625,390.625,0.0,2e-05,0.06324,261.47331,265.625,343.75,0.0,2e-05,0.06167,249.30288,250.0,304.6875,0.0,3e-05,0.07955,0.3616,0.33488,0.34611,0.3477,0.34472,0.32342,0.33098,0.36869,0.31735,0.32233,0.33061,0.32188,0.30013,0.34897,0.3231,0.33035,0.35633,0.37044,0.35938,0.30273,0.35455,0.34072,0.33733,0.34531,0.33935,0.33729,0.30975,0.35057
4,Curv_CCW,0,0.06014,0.06102,0.00011,3.72302,0.0,0.694,11.43445,0.06015,0.06106,0.00011,3.72867,0.0,0.658,11.59404,0.06003,0.06085,0.0001,3.70225,0.0,0.639,10.80346,0.06019,0.06103,0.0001,3.72406,0.0,0.668,11.57444,0.05995,0.06079,0.0001,3.69599,0.0,0.648,11.21976,0.05996,0.06081,0.0001,3.69816,0.0,0.68,11.57332,0.06009,0.06091,0.0001,3.71033,0.0,0.675,11.30218,0.06034,0.06115,0.0001,3.73929,0.0,0.665,10.96826,249.32541,238.28125,78.125,0.0,3e-05,0.09202,246.51235,242.1875,15.625,0.0,3e-05,0.07576,235.48377,230.46875,367.1875,0.0,2e-05,0.10401,260.40009,265.625,476.5625,0.0,3e-05,0.07315,250.37197,250.0,316.40625,0.0,2e-05,0.08082,258.92285,265.625,226.5625,0.0,2e-05,0.06424,260.04835,265.625,261.71875,0.0,3e-05,0.07587,258.41188,269.53125,304.6875,0.0,2e-05,0.07154,0.35539,0.3501,0.36527,0.32303,0.32821,0.34177,0.34707,0.36009,0.34624,0.32779,0.34943,0.31465,0.30863,0.33274,0.35086,0.34826,0.38036,0.34491,0.35009,0.33016,0.31548,0.36194,0.35078,0.35817,0.33008,0.35146,0.35379,0.35414
4,Curv_CCW,0,0.0618,0.06265,0.00011,3.92528,0.0,0.659,11.19337,0.06305,0.06386,0.0001,4.07843,0.0,0.667,11.27272,0.06215,0.06297,0.0001,3.96518,0.0,0.675,11.05053,0.06253,0.06332,0.0001,4.0093,0.0,0.669,11.24351,0.06217,0.06299,0.0001,3.9676,0.0,0.645,11.06304,0.06236,0.06315,0.0001,3.98833,0.0,0.657,11.22557,0.06268,0.06347,0.0001,4.02786,0.0,0.675,11.32096,0.06296,0.06373,0.0001,4.06163,0.0,0.668,10.74347,246.78261,230.46875,230.46875,0.0,3e-05,0.10427,254.39449,246.09375,97.65625,0.0,3e-05,0.07792,238.15214,230.46875,367.1875,0.0,3e-05,0.08531,257.56467,261.71875,265.625,0.0,2e-05,0.08104,239.03143,238.28125,54.6875,0.0,2e-05,0.0752,246.51807,250.0,250.0,0.0,3e-05,0.07299,256.4719,269.53125,261.71875,0.0,2e-05,0.05183,236.99888,226.5625,7.8125,0.0,2e-05,0.10566,0.35558,0.33481,0.34351,0.33661,0.32722,0.33854,0.33666,0.31923,0.34464,0.35785,0.32204,0.34677,0.35132,0.3468,0.36264,0.35554,0.35698,0.34856,0.34806,0.33186,0.34297,0.34146,0.31985,0.31672,0.31211,0.34368,0.3306,0.35097
4,Curv_CCW,0,0.06468,0.06547,0.0001,4.28569,0.0,0.648,10.86524,0.06575,0.06651,0.0001,4.42381,0.0,0.653,11.13658,0.06528,0.06601,0.0001,4.3571,0.0,0.683,10.78068,0.06486,0.06569,0.00011,4.31473,0.0,0.651,11.6048,0.06488,0.06567,0.0001,4.31203,0.0,0.664,11.29413,0.06498,0.06574,0.0001,4.32168,0.0,0.649,10.8055,0.06544,0.0662,0.0001,4.38211,0.0,0.663,11.17051,0.06489,0.06569,0.0001,4.31555,0.0,0.666,11.22675,238.48491,226.5625,351.5625,0.0,3e-05,0.08556,250.46085,253.90625,136.71875,0.0,3e-05,0.08012,245.3715,238.28125,496.09375,0.0,2e-05,0.09598,245.83056,250.0,261.71875,0.0,3e-05,0.09916,245.71078,250.0,320.3125,0.0,3e-05,0.07342,243.41008,246.09375,31.25,0.0,3e-05,0.09385,254.42081,250.0,246.09375,0.0,2e-05,0.07049,242.44492,234.375,7.8125,0.0,3e-05,0.07358,0.33708,0.32413,0.35218,0.34038,0.32665,0.34523,0.34977,0.35069,0.35535,0.34551,0.34463,0.35428,0.32846,0.33472,0.3411,0.31444,0.34105,0.34016,0.33395,0.34457,0.32302,0.3402,0.36275,0.31071,0.36068,0.31656,0.3159,0.35266
4,Curv_CCW,0,0.06725,0.06793,9e-05,4.61466,0.0,0.671,10.87029,0.06743,0.06825,0.00011,4.65874,0.0,0.674,11.8324,0.06746,0.06817,0.0001,4.64651,0.0,0.66,10.86413,0.06735,0.06816,0.00011,4.64554,0.0,0.648,11.72801,0.06761,0.0684,0.00011,4.67851,0.0,0.657,11.31732,0.06746,0.06823,0.0001,4.655,0.0,0.666,11.37952,0.06809,0.06885,0.0001,4.74091,0.0,0.649,11.18539,0.06732,0.06804,0.0001,4.62964,0.0,0.67,11.0437,243.48873,242.1875,269.53125,0.0,2e-05,0.07131,244.14294,226.5625,210.9375,0.0,3e-05,0.08649,252.20205,238.28125,382.8125,0.0,2e-05,0.06225,252.97161,257.8125,480.46875,0.0,3e-05,0.06787,248.73937,242.1875,246.09375,0.0,3e-05,0.06469,255.67738,253.90625,480.46875,0.0,3e-05,0.09075,240.56594,234.375,109.375,0.0,3e-05,0.07261,249.53151,246.09375,195.3125,0.0,3e-05,0.06236,0.34679,0.34136,0.30306,0.35776,0.34407,0.33841,0.3125,0.35309,0.34395,0.34509,0.35986,0.37822,0.34103,0.33801,0.33289,0.33808,0.33907,0.32502,0.33531,0.33709,0.31876,0.36738,0.33468,0.34899,0.32762,0.36645,0.33435,0.3244
4,Curv_CCW,0,0.06972,0.07043,0.0001,4.96011,0.0,0.67,11.28601,0.0698,0.07061,0.00011,4.98632,0.0,0.685,11.94348,0.06932,0.06999,9e-05,4.89925,0.0,0.659,10.79781,0.06949,0.07029,0.00011,4.94029,0.0,0.666,12.18939,0.07033,0.07108,0.00011,5.05248,0.0,0.654,11.42004,0.06969,0.07044,0.00011,4.96221,0.0,0.675,11.74177,0.07039,0.07112,0.0001,5.0575,0.0,0.65,11.19712,0.07024,0.07093,0.0001,5.03077,0.0,0.683,11.02173,260.23478,265.625,441.40625,0.0,2e-05,0.06818,260.2336,257.8125,476.5625,0.0,3e-05,0.06859,248.30491,234.375,351.5625,0.0,2e-05,0.06994,257.01651,253.90625,429.6875,0.0,3e-05,0.05279,241.22847,238.28125,246.09375,0.0,3e-05,0.07136,256.77473,257.8125,210.9375,0.0,3e-05,0.08586,242.8411,246.09375,304.6875,0.0,3e-05,0.07684,248.23709,253.90625,296.875,0.0,3e-05,0.08468,0.35711,0.35041,0.33391,0.34752,0.32694,0.32047,0.37068,0.37314,0.35079,0.3421,0.33682,0.33528,0.36192,0.34847,0.33672,0.33211,0.32436,0.32464,0.34758,0.3121,0.34242,0.33313,0.33912,0.34649,0.3321,0.33503,0.33832,0.33532
4,Curv_CCW,0,0.07243,0.07312,0.0001,5.34697,0.0,0.66,11.0505,0.07211,0.07286,0.00011,5.30796,0.0,0.677,11.88621,0.07226,0.07293,0.0001,5.31844,0.0,0.684,11.05493,0.07216,0.07289,0.00011,5.31298,0.0,0.685,11.55604,0.07261,0.0733,0.0001,5.37259,0.0,0.673,11.46002,0.07253,0.07323,0.0001,5.36297,0.0,0.663,11.25719,0.07205,0.07274,0.0001,5.29114,0.0,0.65,10.91891,0.07266,0.07335,0.0001,5.38008,0.0,0.686,11.08181,249.19312,253.90625,351.5625,0.0,2e-05,0.07148,259.70103,250.0,476.5625,0.0,3e-05,0.04809,255.69852,265.625,351.5625,0.0,2e-05,0.11098,260.61603,273.4375,89.84375,0.0,3e-05,0.06868,248.8032,246.09375,425.78125,0.0,2e-05,0.08479,252.47927,246.09375,421.875,0.0,2e-05,0.069,236.6069,238.28125,35.15625,0.0,3e-05,0.10527,246.37199,250.0,97.65625,0.0,3e-05,0.08197,0.36349,0.34651,0.37028,0.30042,0.31807,0.30858,0.33077,0.3663,0.33809,0.31499,0.34275,0.3302,0.3469,0.3455,0.33184,0.38009,0.31944,0.33904,0.34624,0.32728,0.31847,0.35633,0.35667,0.3527,0.3576,0.35302,0.33922,0.33585
4,Curv_CCW,0,0.0749,0.07561,0.00011,5.7175,0.0,0.681,11.61016,0.07479,0.0755,0.00011,5.69983,0.0,0.664,11.5725,0.07508,0.07579,0.00011,5.74369,0.0,0.677,11.38568,0.07529,0.0759,9e-05,5.7604,0.0,0.675,10.42759,0.07488,0.07554,0.0001,5.70654,0.0,0.672,11.39298,0.0755,0.07616,0.0001,5.80056,0.0,0.66,11.06542,0.07488,0.07555,0.0001,5.70709,0.0,0.655,10.73802,0.07509,0.07577,0.0001,5.74035,0.0,0.658,11.0504,256.37561,265.625,101.5625,0.0,3e-05,0.06971,256.12624,261.71875,113.28125,0.0,3e-05,0.05446,250.70647,253.90625,332.03125,0.0,3e-05,0.08102,243.26335,242.1875,23.4375,0.0,2e-05,0.10166,253.20196,257.8125,386.71875,0.0,2e-05,0.08041,261.64431,277.34375,97.65625,0.0,3e-05,0.06077,238.38792,242.1875,54.6875,0.0,2e-05,0.09339,241.72918,246.09375,97.65625,0.0,3e-05,0.08868,0.33486,0.35882,0.34727,0.35773,0.32742,0.32793,0.34541,0.33152,0.32834,0.32211,0.36023,0.34893,0.34563,0.31972,0.35114,0.31429,0.33987,0.34539,0.36607,0.3296,0.31272,0.37607,0.34094,0.37449,0.34783,0.31923,0.33833,0.32035
4,Curv_CCW,0,0.07787,0.07855,0.00011,6.1699,0.0,0.69,11.78203,0.07773,0.07838,0.0001,6.14308,0.0,0.652,11.23236,0.07729,0.078,0.00011,6.08364,0.0,0.646,11.42965,0.0781,0.07871,0.0001,6.19514,0.0,0.657,10.70989,0.07732,0.07798,0.0001,6.08047,0.0,0.668,11.40425,0.07787,0.0785,0.0001,6.16303,0.0,0.666,11.12069,0.07779,0.0784,0.0001,6.14616,0.0,0.657,10.77268,0.07755,0.07822,0.0001,6.11914,0.0,0.656,11.40606,272.65886,269.53125,441.40625,0.0,3e-05,0.05747,251.02259,253.90625,144.53125,0.0,3e-05,0.04786,252.13816,238.28125,394.53125,0.0,3e-05,0.08468,248.3646,250.0,496.09375,0.0,2e-05,0.09159,263.21309,261.71875,492.1875,0.0,3e-05,0.06439,250.18124,253.90625,101.5625,0.0,2e-05,0.06989,237.76083,230.46875,54.6875,0.0,2e-05,0.08576,245.28217,238.28125,101.5625,0.0,3e-05,0.07742,0.31849,0.34884,0.32557,0.32387,0.36324,0.34634,0.31564,0.31592,0.32955,0.34345,0.34306,0.34309,0.32635,0.33212,0.33435,0.36031,0.33747,0.34756,0.32714,0.3367,0.32042,0.37086,0.33487,0.34684,0.3665,0.33035,0.33299,0.35322
4,Curv_CCW,0,0.08065,0.08128,0.0001,6.60647,0.0,0.687,11.54277,0.07995,0.08061,0.00011,6.4977,0.0,0.646,11.5549,0.07945,0.08011,0.00011,6.41813,0.0,0.641,11.42984,0.07993,0.08056,0.0001,6.48999,0.0,0.666,11.49098,0.07975,0.08035,0.0001,6.45576,0.0,0.668,11.16615,0.08022,0.08084,0.0001,6.53503,0.0,0.655,11.19214,0.08029,0.08093,0.0001,6.55037,0.0,0.666,11.27827,0.08025,0.0809,0.00011,6.54443,0.0,0.658,11.17555,258.53425,265.625,230.46875,0.0,3e-05,0.07928,242.68517,242.1875,238.28125,0.0,3e-05,0.05561,245.85256,250.0,97.65625,0.0,3e-05,0.07572,254.85786,261.71875,441.40625,0.0,3e-05,0.08434,256.21066,250.0,82.03125,0.0,2e-05,0.06491,255.83853,265.625,355.46875,0.0,2e-05,0.05347,250.04508,250.0,89.84375,0.0,3e-05,0.07113,254.8481,250.0,417.96875,0.0,3e-05,0.07147,0.34544,0.37775,0.32545,0.32782,0.32921,0.35664,0.34503,0.322,0.32767,0.35703,0.35385,0.33087,0.34097,0.35462,0.35007,0.37546,0.35174,0.33792,0.31851,0.3215,0.36048,0.33886,0.36795,0.34755,0.34221,0.36178,0.29697,0.31888
4,Curv_CCW,0,0.08301,0.08363,0.0001,6.99367,0.0,0.687,11.44373,0.08245,0.08309,0.00011,6.90403,0.0,0.657,11.9242,0.08206,0.08273,0.00011,6.84358,0.0,0.657,11.69115,0.08154,0.08215,0.0001,6.74887,0.0,0.652,10.93218,0.08248,0.08307,0.0001,6.89994,0.0,0.672,10.8672,0.08277,0.08337,0.0001,6.94974,0.0,0.66,11.13802,0.08338,0.084,0.0001,7.05628,0.0,0.665,11.44375,0.0829,0.0835,0.0001,6.97167,0.0,0.648,10.89934,259.66193,265.625,300.78125,0.0,3e-05,0.09619,260.72775,257.8125,238.28125,0.0,3e-05,0.05271,248.57168,261.71875,390.625,0.0,3e-05,0.08788,234.70553,234.375,113.28125,0.0,3e-05,0.09797,252.5636,261.71875,386.71875,0.0,2e-05,0.09959,249.24631,253.90625,109.375,0.0,2e-05,0.06186,250.8633,246.09375,89.84375,0.0,3e-05,0.08143,244.69094,238.28125,97.65625,0.0,2e-05,0.08331,0.34279,0.33539,0.33422,0.32165,0.3378,0.35694,0.32163,0.37749,0.32981,0.34558,0.35722,0.36751,0.35191,0.37144,0.33307,0.34862,0.3655,0.34085,0.33421,0.33257,0.34269,0.33058,0.35483,0.32969,0.33721,0.33765,0.33282,0.35066
